replicate,stat
2558,0.007051197349540201
2559,0.06220602380552253
2560,0.021936853256898748
2561,0.053135184407798845
2562,0.025951991917069647
2563,0.051640018792819355
2564,0.043926054351018096
2565,0.02903555962504003
2566,0.03497293152077039
2567,0.0461375918172248
2568,0.04961811932980834
2569,0.022894854575954648
2570,0.07574253929880778
2571,0.0364490226913266
2572,0.05744825325208608
2573,0.058201154219686906
2574,0.04571390283777505
2575,0.05321552003674898
2576,0.03185375069405477
2577,0.02563737897018571
2578,0.05368090527604751
2579,0.05586140219665005
2580,0.03404154090063793
2581,0.03469879381640675
2582,0.03770289583864849
2583,0.048737268553592325
2584,0.05363942095320097
2585,0.06354981125877128
2586,0.07016625856770012
2587,0.01969969538193725
2588,0.03686571211563732
2589,0.030430332825407087
2590,0.050618179540266796
2591,0.042578580985610855
2592,0.06708951316796989
2593,0.07291608466221086
2594,0.031762561710413494
2595,0.019770580198186765
2596,0.02731489228240849
2597,0.0362327686627135
2598,0.03142495224642237
2599,0.0414299899928258
2600,0.03168322398753138
2601,0.023297620833556625
2602,0.04432913607218582
2603,0.044712904101354124
2604,0.024429051955242857
2605,0.038035306270098365
2606,0.02172745784464264
2607,0.0295088938800196
2608,0.019778049655515516
2609,0.03642182404120443
2610,0.043532418264861934
2611,0.04312169425599719
2612,0.054455616014999896
2613,0.06031940709578364
2614,0.053184193436684235
2615,0.02846838352169584
2616,0.054557842338020746
2617,0.04959454629006975
2618,0.03387451334676722
2619,0.05771491532672212
2620,0.022926091137829667
2621,0.031130675626934865
2622,0.02888292070798967
2623,0.044151788040202485
2624,0.07048859226551289
2625,0.02743881260698652
2626,0.04493513381665209
2627,0.039350496698475006
2628,0.030524238868049874
2629,0.0495579734099693
2630,0.009562604902759123
2631,0.030952368394980244
2632,0.04686325914259793
2633,0.04231138837272845
2634,0.05758908983699674
2635,0.034514445326086975
2636,0.01809924095923576
2637,0.030961863762977302
2638,0.04008008967362521
2639,0.059707130605932836
2640,0.01895698452372303
2641,0.04087570590605462
2642,0.03201139198117677
2643,0.016382818297265976
2644,0.027937472283451156
2645,0.0708232170740373
2646,0.05732985490868496
2647,0.028495706721314882
2648,0.05002669637097725
2649,0.046392668267380234
2650,0.03955227240104085
2651,0.0382887513445226
2652,0.02129654371479292
2653,0.04080146178980226
2654,0.06510242531375401
2655,0.022123127199399736
2656,0.04689913608856235
2657,0.055451350649276324
2658,0.03610031448989315
2659,0.06279361092098092
2660,0.0327983218416949
2661,0.02314146182026455
2662,0.04120699933484492
2663,0.03781679333743722
2664,0.04058986967883554
2665,0.03605593498290727
2666,0.037217650458796964
2667,0.04370262929161299
2668,0.05431014063164794
2669,0.021603446174804
2670,0.02214776501125529
2671,0.040616196882229706
2672,0.043750481222901975
2673,0.0350491696703653
2674,0.04523401688799199
2675,0.03393819330792899
2676,0.030895865323563157
2677,0.054429716016284345
2678,0.04582132243771647
2679,0.025336136348545875
2680,0.038881548685806115
2681,0.04241728569636862
2682,0.0195931251368061
2683,0.03240349760684195
2684,0.03799023984224744
2685,0.003382024022480289
2686,0.03865501642599153
2687,0.07023189062714684
2688,0.04496444680927592
2689,0.02890995939327502
2690,0.03636251588540243
2691,0.034838836956816194
2692,0.06623354931804533
2693,0.01643491352205132
2694,0.028694414236900834
2695,0.029401730415391732
2696,0.07735117784157967
2697,0.05018626058901044
2698,0.05248077871402752
2699,0.034166138682364615
2700,0.03999439268230497
2701,0.03845012025374517
2702,0.07738878894246645
2703,0.03113838724583274
2704,0.05356661030377989
2705,0.036331467878824665
2706,0.04301977662016042
2707,0.06046673379863277
2708,0.03937709150992296
2709,0.03225052461597628
2710,0.04010839151967703
2711,0.07328990428933473
2712,0.056997156413079314
2713,0.03868875887149351
2714,0.04131296146990868
2715,0.042930826839193366
2716,0.023591699573943675
2717,0.031242864916421528
2718,0.031010929014393247
2719,0.029560160432271762
2720,0.019901846503784168
2721,0.04906164517615556
2722,0.021653373529029084
2723,0.0394478958922095
2724,0.020415435584514315
2725,0.005481248354537684
2726,0.008198089942835806
2727,0.046118722547358555
2728,0.026205478639798375
2729,0.041465781674840205
2730,0.03560689313573109
2731,0.055805197616262056
2732,0.03314066566293147
2733,0.03156238696488549
2734,0.0619214625244878
2735,0.031738651119483756
2736,0.025640266059798703
2737,0.0460942179098591
2738,0.04770355427321825
2739,0.04056177303884708
2740,0.055523308080964374
2741,0.01688030129034318
2742,0.008873769811197718
2743,-1.17791776523358e-4
2744,0.044345913735038205
2745,0.026401544463575097
2746,0.03614706469442303
2747,0.04129269194718059
2748,0.04123269084497384
2749,0.055614664312798656
2750,0.03724215190762046
2751,0.027098445239719052
2752,0.05545063027444636
2753,0.03755452692454819
2754,0.05144858362711973
2755,0.03938417341811173
2756,0.015546844770782501
2757,0.06693802033914006
2758,0.03396828536301596
2759,0.047965065782069806
2760,0.04378769385462246
2761,0.02949072804871642
2762,0.06012166351735259
2763,0.02178574600648145
2764,0.03282657444635125
2765,0.05989196356505866
2766,0.02166910905173925
2767,0.0618106850725888
2768,0.02412211290917454
2769,0.055281453697959254
2770,0.06872802370601983
2771,0.04198484626059562
2772,0.04603569939864833
2773,0.03528758701281071
2774,0.04316220913736209
2775,0.030955909788051978
2776,0.035898058366237925
2777,0.061987724285840186
2778,0.04539552157788302
2779,0.04586961447396069
2780,0.04567780728577401
2781,0.021880829023059673
2782,0.03761157618189962
2783,0.03044465159831605
2784,0.04414946466495841
2785,0.04626725703208671
2786,0.03348055641910617
2787,0.03577887111656624
2788,0.04558366357234753
2789,0.04173564197714001
2790,0.05704121252241615
2791,0.04144987655944887
2792,0.035205222251073184
2793,-0.0029302906773476826
2794,0.03682338892137443
2795,0.028971329427599442
2796,0.06297953116971695
2797,0.0392912482245193
2798,0.02142345984011249
2799,0.010140240037759941
2800,0.053031255594672644
2801,0.04838336032203461
2802,0.042652128161927254
2803,0.014122136124919457
2804,0.04208464308989506
2805,0.0481267843234263
2806,0.04467474330597951
2807,0.03136872068785225
2808,0.03491551421372065
2809,0.04250745503752694
2810,0.05666525767990109
2811,0.04029512948735616
2812,0.0706022977108056
2813,0.057207095501357205
2814,0.038161858693592135
2815,0.006258340206404746
2816,0.04107193686922213
2817,0.00896177322021669
2818,0.056076535781614714
2819,0.034613628933313954
2820,0.056807719719398686
2821,0.04643484415144022
2822,0.06753515823306
2823,0.04713530009346721
2824,0.017672549555510494
2825,0.03519156766933267
2826,0.04687340114837791
2827,0.04051001656168053
2828,0.03325781094322514
2829,0.02520246119663885
2830,0.022325903514145096
2831,0.023323620978142112
2832,0.044599377231537334
2833,0.05235316343807676
2834,0.059362815959999475
2835,0.013927753855813957
2836,0.02301443599628181
2837,0.04101144765604319
2838,0.05801126673847179
2839,0.0707510275786878
2840,0.03892115227566556
2841,0.03668308693835249
2842,0.03550883915699888
2843,0.04872189497151682
2844,0.04799540634518925
2845,0.039811249360553656
2846,0.0195564415600975
2847,0.0527578302745052
2848,-8.061500264134369e-5
2849,0.05219953893246486
2850,0.048450942964668425
2851,0.043878586402307254
2852,0.03252933866781917
2853,0.023311521672667493
2854,0.02993211353464635
2855,0.025675992914198646
2856,0.034828046443268076
2857,0.05778830233113045
2858,0.03247017662321083
2859,0.03825983484490873
2860,0.017510800400835424
2861,0.03546636181910963
2862,0.013952557836428221
2863,0.04094675550168367
2864,0.06464315357759437
2865,0.06050160773021496
2866,0.04101588770221276
2867,0.020653422183846668
2868,0.030474261504378472
2869,0.06041461577508389
2870,0.021228341194135438
2871,0.03354747341295476
2872,0.03466187513966703
2873,0.018904008196607994
2874,0.047403354697759685
2875,0.022530429486100807
2876,0.02886689733041521
2877,0.061582617445152504
2878,0.05365036011292614
2879,0.05972217561045928
2880,0.043459403557721835
2881,0.05666654727797547
2882,0.0803778328834793
2883,0.03920289232237703
2884,0.02246546640683576
2885,0.04895635502475564
2886,0.0029342684563880765
2887,0.010846556915182395
2888,0.030612255601445926
2889,0.08396509923538213
2890,0.032715552633345794
2891,0.04785560804347456
2892,0.044319384158766226
2893,0.021432209560254427
2894,0.020410480555324923
2895,0.05898328556750104
2896,0.022296769217568266
2897,0.04866989583117114
2898,0.030321445712195035
2899,0.047969749790793347
2900,0.05860398413376849
2901,0.02307961784713957
2902,0.02526317686874256
2903,0.024473345163841476
2904,0.041834754360354505
2905,0.04410268719415197
2906,0.03825607308443809
2907,0.05061573856344164
2908,0.04096928029564558
2909,0.0623429770704531
2910,0.03816506631199752
2911,0.04069374749030064
2912,0.05545022350604537
2913,0.04072283722320816
2914,0.03935742912192766
2915,0.004813337382717624
2916,0.04413781111443061
2917,0.030411122075028194
2918,0.025089397545121815
2919,0.023063011351666843
2920,0.04129941951886848
2921,0.07345540952397638
2922,0.05424976818494376
2923,0.0375768327124613
2924,0.06461169072855914
2925,0.023696832491043655
2926,0.05080376670399292
2927,0.05041117565131564
2928,0.033729125330882785
2929,0.047602409091236204
2930,0.020057168765498505
2931,0.03385500524182755
2932,0.033453022768753726
2933,0.036703997459688026
2934,0.013321137378205915
2935,0.048910630260990365
2936,0.05305047626529133
2937,0.0289498147220809
2938,0.040990516542376156
2939,0.05103652501914163
2940,0.042532116682615834
2941,0.03907544314826415
2942,0.03796646383975784
2943,0.02935406218388446
2944,0.016767862898549306
2945,0.025894869154406225
2946,0.03267774079125295
2947,0.04174029034953732
2948,0.024472419476248942
2949,0.02407907023549956
2950,0.029635180944995225
2951,0.035394808018099216
2952,0.05044589853978687
2953,0.04338361018670666
2954,0.046234301121555445
2955,0.04479247300111933
2956,0.027252411499111583
2957,0.04715553911285842
2958,0.045090441602387864
2959,0.045841967711674134
2960,0.020160094302298377
2961,0.011557306918474678
2962,0.05402979251738507
2963,0.06194717136570542
2964,0.04991430573271998
2965,0.015837345745726348
2966,0.01665111452060352
2967,0.02692485209794801
2968,0.034577348728171545
2969,0.0148684336659093
2970,0.004525246866258581
2971,0.0698980974914936
2972,0.034144632120338636
2973,0.07095151987096668
2974,0.014430267353087127
2975,0.023047633253854758
2976,0.06226883587707204
2977,-3.084905265924986e-4
2978,0.008389277748549672
2979,0.0659698433862383
2980,0.026325401925187866
2981,0.06184287214337989
2982,0.06137781239264761
2983,0.0192923536204802
2984,0.04223731086144318
2985,0.017017376503654626
2986,0.05016068134307873
2987,0.03428577139850557
2988,0.051195903225955
2989,0.032964722048775104
2990,0.026612921341956138
2991,0.03587879263727305
2992,0.026665029694993802
2993,0.0433874946881634
2994,0.046084657809517746
2995,0.0332742647108365
2996,0.04241076817398241
2997,0.0552437014534451
2998,0.029798472869729458
2999,0.020886822186805983
3000,0.03950938017226095
3001,0.02383583270231555
3002,0.06562475152562161
3003,0.013625186594222474
3004,0.03733945087952395
3005,0.02878796847982737
3006,0.04761130485344791
3007,0.01809648326393406
3008,0.021021717382790874
3009,0.05550024498942005
3010,0.04288951174170228
3011,0.027683387470913718
3012,0.005839306702601631
3013,0.048245369975179836
3014,0.035302141586686764
3015,0.051532558408627534
3016,0.04576627546564759
3017,0.027671740454305316
3018,0.03469309632227482
3019,0.024860429265886556
3020,0.05045663967843595
3021,0.07048656706845499
3022,0.0198162733339436
3023,0.024752701046361836
3024,0.06210941568784038
3025,0.01845425026176205
3026,0.05853746233850324
3027,0.06867577452695679
3028,0.04280205786639098
3029,0.05138411380207599
3030,0.06698694115472756
3031,0.05910976532848948
3032,0.0389629859118144
3033,0.026316327976081116
3034,0.025749055978333275
3035,0.05925581722084983
3036,0.04327691623703722
3037,0.03059989525266626
3038,0.04843717167212196
3039,0.028041117820543988
3040,0.0497642186711964
3041,0.038811458119736436
3042,0.014474283061754111
3043,0.02887926255415552
3044,0.045080898643033
3045,0.017145982616777553
3046,0.04982331507421876
3047,0.0385447720909543
3048,0.027628237766660402
3049,0.02956450268726662
3050,0.05595145995996639
3051,0.04071261030493832
3052,0.023237149375170862
3053,0.05137324950385914
3054,0.02178977041059226
3055,0.0226220440229867
3056,0.026395309616835266
3057,0.023471205839688303
3058,0.023000621702514115
3059,0.04748246130537893
3060,0.05908306905316587
3061,0.0501884154685714
3062,0.05529796687742846
3063,0.052859451255655984
3064,0.05354609799665054
3065,0.001981643193143959
3066,0.05898046695015519
3067,0.04249590844079747
3068,0.03195835942754411
3069,0.023734052500081104
3070,0.04822583812701392
3071,0.035980467452164384
3072,-0.0039116137701459275
3073,0.021655720506200255
3074,0.057009865999498636
3075,0.027509230698495948
3076,0.027469436414549974
3077,0.009637788913384194
3078,0.0565871473446858
3079,0.03788185988375577
3080,0.04414591232863088
3081,0.02142776313039987
3082,0.044458592098401355
3083,0.053971669805478094
3084,0.056158748613026034
3085,0.04009564304714849
3086,0.053048876365674624
3087,0.049825181973017746
3088,0.06897940946873944
3089,0.05610668898172756
3090,0.06619878987348513
3091,0.04557499726283131
3092,0.0407746085169509
3093,0.047463002741200855
3094,0.03314854950805449
3095,0.0371581818774778
3096,0.054079157772545426
3097,0.03151723280678755
3098,0.046215052249557735
3099,0.04069503757667261
3100,0.017936411768323418
3101,0.04767211703222682
3102,0.02592106546230053
3103,0.04500569507662998
3104,0.04098031078550959
3105,0.047824868964473063
3106,0.0324581286988302
3107,0.05665528862640811
3108,0.0280619835024446
3109,0.04969207144302538
3110,0.04312008333850433
3111,0.047327086983983684
3112,0.013647503808870916
3113,0.03997924839253993
3114,0.046540036819486034
3115,0.02451602230892844
3116,0.03826681476312201
3117,0.006179977878397434
3118,0.021474142965795726
3119,0.041916650671419434
3120,0.04914243797794746
3121,0.04523353028011004
3122,0.02097227058955798
3123,0.03436451798169505
3124,0.02179371473229368
3125,0.0514592167048243
3126,0.021743809573178546
3127,0.059911059756770343
3128,0.03701389046561115
3129,0.041948654810484494
3130,0.02691627137844115
3131,0.03561615998640605
3132,0.024149238357800296
3133,0.03193087599104212
3134,0.050572714989946435
3135,0.03592435341086878
3136,0.062031607056713
3137,0.03946048017923513
3138,0.0412584641700408
3139,0.012600624997966096
3140,0.01917582613619919
3141,0.023298477069133284
3142,0.020096459558348687
3143,0.0478470329801531
3144,0.04508486558079319
3145,0.0322092416409428
3146,0.04469362035655283
3147,0.042098812290360894
3148,0.024085451664217418
3149,0.05807196903970549
3150,0.03789086714036399
3151,0.060809026436422095
3152,0.06874088469780248
3153,0.04789604798709156
3154,0.0595868752559177
3155,0.05148537524505342
3156,0.03661198269717438
3157,0.03050443585847436
3158,0.034304676465476726
3159,0.04295728186913752
3160,0.05168540447290273
3161,0.03675147158550798
3162,0.026152769144651953
3163,0.060028399101899756
3164,0.03813592003959035
3165,0.02819515541338712
3166,0.03144006900442776
3167,0.03160520329829496
3168,0.022788399145318206
3169,0.041168671328732205
3170,0.017531792899531683
3171,0.04975768385732536
3172,0.02927736292653818
3173,0.03556864249965015
3174,0.04621146726704173
3175,0.04645916330658302
3176,0.05549122184232675
3177,0.04392317869451411
3178,0.056012581903514706
3179,0.04588110283205101
3180,0.042994376364393655
3181,0.02280370449389173
3182,0.05991964297414505
3183,0.03324230367645404
3184,0.04145464009552954
3185,0.06048792541779445
3186,0.03548486549482448
3187,0.013491518641727826
3188,0.04067369188992698
3189,0.07082679460426711
3190,0.04654984059613334
3191,0.037451891261517725
3192,0.04937611047955943
3193,0.04187167502890843
3194,0.0177644763189241
3195,0.04532693258019973
3196,0.029724533525059934
3197,0.06456949546547959
3198,0.02603387082393757
3199,0.07143887995725734
3200,0.04296642729966269
3201,0.02624855778461607
3202,0.015506353605541253
3203,0.017343191287958727
3204,0.03877926481344964
3205,0.030563747144747577
3206,0.03686393312771249
3207,8.44989306012925e-4
3208,0.047629862667626865
3209,0.051258935488635665
3210,0.041850438450849826
3211,0.05225218925573767
3212,0.017426394019894483
3213,0.015135378078573706
3214,0.03554306185160127
3215,0.04272810268842375
3216,0.016590238611863244
3217,0.07631602509106467
3218,0.031124740186113147
3219,0.051429555036786666
3220,0.034748834337303275
3221,0.01684031620558744
3222,0.02494639614814751
3223,0.039151006546134674
3224,0.03411857889171473
3225,0.012595476575169245
3226,0.02643778494446187
3227,0.035545483248237524
3228,0.03414936838759064
3229,0.03934931700915133
3230,0.03844159827184135
3231,0.06036384995372994
3232,0.013356102361517977
3233,0.026256292399908784
3234,0.027735804147747886
3235,0.025038549948574094
3236,0.02479407239948271
3237,0.05782984888737662
3238,0.05339392562064475
3239,0.052584908877647524
3240,0.05210939748593753
3241,0.04155929025744864
3242,0.06252212901367855
3243,0.057844609361713074
3244,0.036356980910627265
3245,0.02479627495709604
3246,0.028805308687103338
3247,0.04842097921035546
3248,0.05691445621919892
3249,0.030699003475215564
3250,0.01780805492091578
3251,0.05914667404974568
3252,0.029815723092847524
3253,0.05169193602491648
3254,0.039657146512723875
3255,0.021792053685827588
3256,0.0388477339825906
3257,0.058117050637057646
3258,0.03795063867305794
3259,0.03560350142532933
3260,0.045617851814818956
3261,0.06259531907593162
3262,0.05484857208308287
3263,0.002920054458249139
3264,0.04545092376432452
3265,0.05522113338407482
3266,0.042787311210072614
3267,0.027753691985501098
3268,0.020841354580161973
3269,0.03661651295242192
3270,0.03697846214729468
3271,0.03792991971525111
3272,0.052255176317868524
3273,0.045344294394740185
3274,0.030194632659887484
3275,0.06017750783413346
3276,0.016452152563162615
3277,0.05435130101923379
3278,0.060036199948369534
3279,0.06257824986411648
3280,0.042965585842728415
3281,0.050944902041552796
3282,0.041303016423543865
3283,0.04156031683169806
3284,0.05317571961753103
3285,0.031214582936011707
3286,0.022083312461340727
3287,0.04690168919058477
3288,0.06012097332949376
3289,0.04141516206436822
3290,0.032980949467070496
3291,0.01465629770757992
3292,0.04058064093066413
3293,0.05244868497312473
3294,0.055301794271243813
3295,0.07563795880479991
3296,0.07109686981477152
3297,0.052665802000745124
3298,0.03542746642166551
3299,0.06246067210560979
3300,0.02048004035136669
3301,0.034966015471089545
3302,0.060073200410925925
3303,0.03433001452056047
3304,0.02586927693033908
3305,0.05020685470947112
3306,0.06569240077739288
3307,0.052953885490171146
3308,0.04026086504874295
3309,0.04380089772084851
3310,0.04989267945021717
3311,0.046887127201639324
3312,0.04123211604855347
3313,0.053425585396222205
3314,0.017219121617555982
3315,0.032829853753250086
3316,0.06434090972731842
3317,0.06199987291972665
3318,0.07741892083690688
3319,0.026798258536059213
3320,0.03215048687706082
3321,0.03686822199278366
3322,0.028178846126777162
3323,0.039961491395206876
3324,0.04935112737935964
3325,0.016719918386404003
3326,0.021051088905613084
3327,0.07535461087586455
3328,0.049940893066720914
3329,0.06994896927161537
3330,0.03977817062406443
3331,0.046115883391803086
3332,0.027240959576158
3333,0.04425479131393166
3334,0.05746737831093641
3335,0.037573187812090285
3336,0.03985374292218392
3337,0.019857460451011746
3338,0.041894646624427746
3339,0.015673460971965508
3340,0.05198843075814973
3341,0.027446898931468015
3342,0.04784172829410024
3343,0.0381161558998766
3344,0.03357239039747125
3345,0.0023848425495169886
3346,0.017240570789765774
3347,0.02050472609667548
3348,0.02444772259593413
3349,0.04228928316847146
3350,0.020416414566589523
3351,-0.005320008467414834
3352,0.05777641539451544
3353,0.005229278879940884
3354,0.037212260960198806
3355,0.035015185716563084
3356,0.0706714321420811
3357,0.050809513637145975
3358,0.05837293385945524
3359,0.0274377190159781
3360,0.05166569286302596
3361,0.03114881350992055
3362,0.05478687925842613
3363,0.06098406434179875
3364,0.060531551436624184
3365,0.03670792011312259
3366,0.03566436897732987
3367,0.033510746506362224
3368,0.034996836542371325
3369,0.03989395860750648
3370,0.04297467223520922
3371,0.027192330924548706
3372,0.026313297910425602
3373,0.03466393070483917
3374,0.027673213761109306
3375,0.05059958125068332
3376,0.060957374323984924
3377,0.018200625006747823
3378,0.020754973159073375
3379,0.027230857921195343
3380,0.00509633144323349
3381,0.05086167931372991
3382,0.037794050640475224
3383,0.03177638373969087
3384,0.040320587763623975
3385,0.019647659022509752
3386,0.03895102665371678
3387,0.06563998297986573
3388,0.037691123655497163
3389,0.02147799958753816
3390,0.04141744942419985
3391,0.043375149091704236
3392,0.03790976716685462
3393,0.06329851270016806
3394,0.02237585908508045
3395,0.03777009627576908
3396,0.037196519577210506
3397,0.053681413284010195
3398,0.03879850305688381
3399,0.023872565549045034
3400,0.06757944673134259
3401,0.04971188396436134
3402,0.04119310895477471
3403,0.05016606308987655
3404,0.030874879991524613
3405,0.049144546679633874
3406,0.05307336356304877
3407,0.03584223669286546
3408,0.014084725516506864
3409,0.06806408669060675
3410,0.03172443104550203
3411,0.024628845977447817
3412,0.03980265386666108
3413,0.05045567175364607
3414,0.045245194226859395
3415,0.021179623255494422
3416,0.04313960421352719
3417,0.008640649216423948
3418,0.009993683611444705
3419,0.057978414418753635
3420,0.021632909966536835
3421,0.04611655420835584
3422,0.0502622598223156
3423,0.046548735094115605
3424,0.04466316609023051
3425,0.01787747113217283
3426,0.03866898369623297
3427,0.02660757103875717
3428,0.06451893145608287
3429,0.06848325432135294
3430,0.017067262653376176
3431,0.047443225533868046
3432,0.06773024852051553
3433,0.04431539568488073
3434,0.03417562646337378
3435,0.024849305234864987
3436,0.04348991812391031
3437,0.01122777998523659
3438,0.018670666124124873
3439,0.018708371420188715
3440,0.028030063199827725
3441,0.06650272904718059
3442,0.05033046734376904
3443,0.053841053337499493
3444,0.016819812194191913
3445,0.023529186187800578
3446,0.040048589674914654
3447,0.05443174093677798
3448,0.048065974997066115
3449,0.06575230578093047
3450,0.01802920076974105
3451,0.0201601092221893
3452,0.04032603362585465
3453,0.03426374239434222
3454,0.05058003582431741
3455,0.017698681193368773
3456,0.058773322805384436
3457,0.05760870933664494
3458,0.043556462694501606
3459,0.027281024195029615
3460,0.03419487257505707
3461,0.02439669585031742
3462,0.049686195072007874
3463,0.049517115088187486
3464,0.04175657458448411
3465,0.05751151270286828
3466,0.06774989788522225
3467,0.0578402048362036
3468,0.048059883138007915
3469,0.027603525432123553
3470,0.026408558844607924
3471,0.056721423338033664
3472,0.01963116072364664
3473,0.027671087220939018
3474,0.044842764064047136
3475,0.041804822528978276
3476,0.06471429206535607
3477,0.009005542404132599
3478,0.05284397096270666
3479,0.028389647805512286
3480,0.03058809804102616
3481,0.018676179743871715
3482,0.03818124399230041
3483,0.058229191947666216
3484,0.04171665183171961
3485,0.042502450801545896
3486,0.04498712947229931
3487,0.005244938408471764
3488,0.023049537230995103
3489,0.030568918238290894
3490,0.04149892038107722
3491,0.048945963834206796
3492,0.04669250792107725
3493,0.03207305214598961
3494,0.035596095381601446
3495,0.05404464101194527
3496,0.03235689006913273
3497,0.057789179589390276
3498,0.05163359474928134
3499,0.056590672419434655
3500,0.05719293730158091
3501,0.027403298801416696
3502,0.03472009190043995
3503,0.04403201543513217
3504,0.03448458713204225
3505,0.028997747499698398
3506,0.03861155612459056
3507,0.0361171278224349
3508,0.023272756406624642
3509,0.04837406870820581
3510,0.04571694196050043
3511,0.05448122804575568
3512,0.061855997106388304
3513,0.03409092104862023
3514,0.027713214883149106
3515,0.025445187687412333
3516,0.026195737786960625
3517,0.04585937875634227
3518,0.058530865535133106
3519,0.05289943487924
3520,0.029833128895819044
3521,0.043596856842703285
3522,0.028872477704434844
3523,0.013494327035051145
3524,0.04514127301117816
3525,0.05876183453181857
3526,0.018895598740264488
3527,-3.0155973766252185e-4
3528,0.04113703512158184
3529,0.04833980487145631
3530,0.0208688543211539
3531,0.05900854142185988
3532,0.03595077337104622
3533,0.023487645926015044
3534,0.029874299279632803
3535,0.04225864932076021
3536,0.05333225048068991
3537,0.047976382015634686
3538,0.016845830772770864
3539,0.05783734705448003
3540,0.03367468710247656
3541,0.02970275798296535
3542,0.04422891495146022
3543,0.03798916728646594
3544,0.039398815387114414
3545,0.017083110749519282
3546,0.029640335404542598
3547,0.051403024794918956
3548,0.05089714755661724
3549,0.036971897085905724
3550,0.04760740984015257
3551,0.06313191250338025
3552,0.018540774569010758
3553,0.04038626167832853
3554,0.038233585484082726
3555,0.04746257880581247
3556,0.02587102190114594
3557,0.07067550779488269
3558,0.05000595867497401
3559,0.031843364099511405
3560,0.02185348545136602
3561,0.028368654455455503
3562,0.012933099180243877
3563,0.016414884585076246
3564,0.052862183678127075
3565,0.06734525559151752
3566,0.04963280607337078
3567,0.033760417680028444
3568,0.04416035692570081
3569,0.014347454417840187
3570,0.04536397471688379
3571,0.04505720863512504
3572,0.03089029876318679
3573,0.03919672900822612
3574,0.020265138271541864
3575,0.03079195940276679
3576,0.04636646660406284
3577,0.048379088872506845
3578,0.02651330528849037
3579,0.04629817510755788
3580,0.05192490211840597
3581,0.04635415247396849
3582,0.04367650379938374
3583,0.03189070047518656
3584,0.004563006707211351
3585,0.03775441359794092
3586,0.03951436718991973
3587,0.05072930776558944
3588,0.005197584887200533
3589,0.04181246640495034
3590,0.0520296907077294
3591,0.02680386589946109
3592,0.03761699255835299
3593,0.052102742933537914
3594,0.035546988654421754
3595,0.03149614322117402
3596,0.04576215899222508
3597,-0.0037311239686817267
3598,0.03215471850052342
3599,0.044171824228122436
3600,0.04944260015532836
3601,0.05296251781319913
3602,0.025405468914864247
3603,0.008080132370733965
3604,0.053047717922562944
3605,0.06427721812924338
3606,0.03214155796508738
3607,0.05153539065377014
3608,0.05024337944927479
3609,0.04274733322144263
3610,0.036264617929993644
3611,0.043789582974717634
3612,0.03424140624816728
3613,0.037030858016144676
3614,0.04320788412350546
3615,0.029171316041923006
3616,0.04207657134232348
3617,0.07224605127586671
3618,0.014402293725734181
3619,0.007439413572223823
3620,0.011214648763249417
3621,0.04671734589764701
3622,0.031400775076433074
3623,0.04170511201731765
3624,0.06390565508731737
3625,0.046583872034975424
3626,0.04974105389181444
3627,0.03142309377470951
3628,0.051041388820478914
3629,0.06002183338360932
3630,0.08749195660247168
3631,0.058147637798524006
3632,0.021227329450910926
3633,0.02451524714473308
3634,0.017827239254558265
3635,0.04134101827718572
3636,0.0462320770914285
3637,0.02823142131113132
3638,0.02492158389689699
3639,0.002462353601094175
3640,0.01158984761317219
3641,0.02908854828470866
3642,0.03242884857394564
3643,0.048311796030965214
3644,0.02472188334870573
3645,0.029212772539085545
3646,0.05132741987090176
3647,0.05302933703495292
3648,0.016583326214330334
3649,0.018965827655685143
3650,0.0670858410131935
3651,0.037955120966379693
3652,0.03538365950252726
3653,0.03895232463858722
3654,0.02970645739020324
3655,0.028954584897928282
3656,0.034489219911271456
3657,0.03632933825299244
3658,0.04726523026215795
3659,0.0635382012370069
3660,0.06051458010935871
3661,0.06135673149348825
3662,0.032266940023428226
3663,0.028709358068199065
3664,0.051651953476327846
3665,0.03606480780140261
3666,0.06431938417905249
3667,0.019130794969653038
3668,0.05783442510312181
3669,0.0411144737489588
3670,0.05494468319061108
3671,0.03788938451756109
3672,0.04098120663122916
3673,0.01630487684326955
3674,0.04544808400656607
3675,0.03947183466285001
3676,0.06635761459895435
3677,0.031793711719033176
3678,0.028954453427656117
3679,0.026634645583704045
3680,0.04790458513208969
3681,0.03332605480549294
3682,0.02277814165567356
3683,0.030508333814613743
3684,0.06831474303204212
3685,0.04878811439213581
3686,0.008485227526949402
3687,0.04720255501692854
3688,0.07347172284369645
3689,0.024057891702432315
3690,0.0369313357246841
3691,0.0490989440833595
3692,0.06224735359549281
3693,0.04402341686691296
3694,0.04570170940799481
3695,0.021369961751324117
3696,0.021851233634207302
3697,0.03524931042134867
3698,0.03473930278828962
3699,0.008396862715192374
3700,0.031077634609757487
3701,0.049420974792336085
3702,0.045316531496122206
3703,0.03766761134753909
3704,0.03324127770871276
3705,0.016386496680314253
3706,0.02738563654027158
3707,0.024799834067811232
3708,0.06841970308550638
3709,0.050128332849091586
3710,0.07580133836398631
3711,0.014701049597287292
3712,0.05058737521301029
3713,0.09171195045732401
3714,0.06501472914212657
3715,0.03265507982236603
3716,0.04676182987417475
3717,0.05256762644424178
3718,0.04424196048370468
3719,0.02310560270172964
3720,0.06342882605090809
3721,0.03439850094707885
